NAME,EMP,ESTAB,NAICS2017,state,county
"Pike County, Pennsylvania",1877,121,72,42,103
"Potter County, Pennsylvania",225,40,72,42,105
"Schuylkill County, Pennsylvania",2396,244,72,42,107
"Snyder County, Pennsylvania",1459,84,72,42,109
"Somerset County, Pennsylvania",3097,157,72,42,111
"Sullivan County, Pennsylvania",72,21,72,42,113
"Susquehanna County, Pennsylvania",668,81,72,42,115
"Tioga County, Pennsylvania",1138,96,72,42,117
"Union County, Pennsylvania",1610,91,72,42,119
"Venango County, Pennsylvania",1074,105,72,42,121
"Warren County, Pennsylvania",731,68,72,42,123
"Washington County, Pennsylvania",5578,410,72,42,125
"Wayne County, Pennsylvania",1491,158,72,42,127
"Westmoreland County, Pennsylvania",12046,774,72,42,129
"Allegany County, Maryland",2980,171,72,24,001
"Anne Arundel County, Maryland",25809,1295,72,24,003
"Baltimore County, Maryland",26266,1756,72,24,005
"Dorchester County, Maryland",949,58,72,24,019
"Garrett County, Maryland",1194,85,72,24,023
"Somerset County, Maryland",261,29,72,24,039
"Wicomico County, Maryland",3806,216,72,24,045
"Calvert County, Maryland",2897,153,72,24,009
"Caroline County, Maryland",408,34,72,24,011
"Carroll County, Maryland",5532,281,72,24,013
"Charles County, Maryland",5544,284,72,24,017
"Harford County, Maryland",7720,427,72,24,025
"Howard County, Maryland",11799,654,72,24,027
"Kent County, Maryland",539,55,72,24,029
"Queen Anne's County, Maryland",2009,106,72,24,035
"St. Mary's County, Maryland",3766,206,72,24,037
"Talbot County, Maryland",2213,145,72,24,041
"Washington County, Maryland",5128,333,72,24,043
"Worcester County, Maryland",6570,457,72,24,047
"Baltimore city, Maryland",16625,1469,72,24,510
"Montgomery County, Maryland",27694,1882,72,24,031
"Prince George's County, Maryland",28245,1487,72,24,033
"Cecil County, Maryland",3089,166,72,24,015
"Frederick County, Maryland",8632,495,72,24,021
"Kent County, Delaware",6789,348,72,10,001
"New Castle County, Delaware",19820,1283,72,10,003
"Sussex County, Delaware",10237,681,72,10,005
"Barbour County, West Virginia",261,28,72,54,001
"Berkeley County, West Virginia",3113,204,72,54,003
"Boone County, West Virginia",224,15,72,54,005
"Braxton County, West Virginia",273,22,72,54,007
"Brooke County, West Virginia",587,49,72,54,009
"Cabell County, West Virginia",4712,276,72,54,011
"Calhoun County, West Virginia",32,6,72,54,013
"Clay County, West Virginia",34,4,72,54,015
"Fayette County, West Virginia",1133,77,72,54,019
"Gilmer County, West Virginia",105,10,72,54,021
"Grant County, West Virginia",231,23,72,54,023
"Hampshire County, West Virginia",312,39,72,54,027
"Jackson County, West Virginia",766,49,72,54,035
"Jefferson County, West Virginia",2622,132,72,54,037
"Lewis County, West Virginia",661,39,72,54,041
"Lincoln County, West Virginia",91,9,72,54,043
"McDowell County, West Virginia",130,17,72,54,047
"Marion County, West Virginia",1591,110,72,54,049
"Marshall County, West Virginia",700,50,72,54,051
"Mason County, West Virginia",326,27,72,54,053
"Mercer County, West Virginia",1819,108,72,54,055
"Mingo County, West Virginia",257,26,72,54,059
"Monroe County, West Virginia",74,14,72,54,063
"Morgan County, West Virginia",299,29,72,54,065
"Nicholas County, West Virginia",721,59,72,54,067
"Ohio County, West Virginia",2524,132,72,54,069
"Pendleton County, West Virginia",97,14,72,54,071
"Pocahontas County, West Virginia",1102,22,72,54,075
"Randolph County, West Virginia",677,58,72,54,083
"Ritchie County, West Virginia",184,15,72,54,085
"Summers County, West Virginia",183,15,72,54,089
"Tucker County, West Virginia",371,27,72,54,093
"Tyler County, West Virginia",97,10,72,54,095
"Upshur County, West Virginia",582,51,72,54,097
"Wayne County, West Virginia",604,41,72,54,099
"Webster County, West Virginia",38,7,72,54,101
"Wetzel County, West Virginia",457,33,72,54,103
"Doddridge County, West Virginia",44,7,72,54,017
"Greenbrier County, West Virginia",2124,84,72,54,025
"Hancock County, West Virginia",1547,74,72,54,029
"Hardy County, West Virginia",337,30,72,54,031
"Harrison County, West Virginia",2959,160,72,54,033
"Kanawha County, West Virginia",6711,434,72,54,039
"Logan County, West Virginia",774,55,72,54,045
"Mineral County, West Virginia",430,53,72,54,057
"Monongalia County, West Virginia",5629,338,72,54,061
"Pleasants County, West Virginia",136,12,72,54,073
"Preston County, West Virginia",247,31,72,54,077
"Putnam County, West Virginia",1779,100,72,54,079
"Raleigh County, West Virginia",2830,130,72,54,081
"Roane County, West Virginia",168,13,72,54,087
"Taylor County, West Virginia",195,19,72,54,091
"Wyoming County, West Virginia",206,22,72,54,109
"Wood County, West Virginia",3477,203,72,54,107
"Adair County, Kentucky",452,23,72,21,001
"Allen County, Kentucky",346,22,72,21,003
"Anderson County, Kentucky",504,34,72,21,005
"Ballard County, Kentucky",45,9,72,21,007
"Bath County, Kentucky",140,13,72,21,011
"Bracken County, Kentucky",76,11,72,21,023
"Breathitt County, Kentucky",156,8,72,21,025
"Carlisle County, Kentucky",25,5,72,21,039
"Carroll County, Kentucky",402,25,72,21,041
"Carter County, Kentucky",638,36,72,21,043
"Crittenden County, Kentucky",209,12,72,21,055
"Edmonson County, Kentucky",85,11,72,21,061
"Elliott County, Kentucky",52,4,72,21,063
"Fleming County, Kentucky",150,7,72,21,069
"Gallatin County, Kentucky",129,7,72,21,077
"Grant County, Kentucky",862,46,72,21,081
"Green County, Kentucky",140,9,72,21,087
"Greenup County, Kentucky",698,41,72,21,089
"Hancock County, Kentucky",59,5,72,21,091
"Henderson County, Kentucky",1333,78,72,21,101
"Jackson County, Kentucky",51,8,72,21,109
"Knox County, Kentucky",689,38,72,21,121
"Larue County, Kentucky",158,12,72,21,123
"Laurel County, Kentucky",2326,98,72,21,125
"Lawrence County, Kentucky",344,22,72,21,127
"Lee County, Kentucky",96,9,72,21,129
"Leslie County, Kentucky",71,5,72,21,131
"Letcher County, Kentucky",354,23,72,21,133
"Lewis County, Kentucky",75,11,72,21,135
"Livingston County, Kentucky",375,12,72,21,139
"Logan County, Kentucky",581,35,72,21,141
"McLean County, Kentucky",91,13,72,21,149
"Marion County, Kentucky",451,29,72,21,155
"Marshall County, Kentucky",983,70,72,21,157
"Mason County, Kentucky",944,49,72,21,161
"Metcalfe County, Kentucky",92,10,72,21,169
"Monroe County, Kentucky",147,15,72,21,171
"Morgan County, Kentucky",186,11,72,21,175
"Muhlenberg County, Kentucky",650,50,72,21,177
"Nicholas County, Kentucky",18,4,72,21,181
"Owen County, Kentucky",146,13,72,21,187
"Owsley County, Kentucky",10,3,72,21,189
"Pendleton County, Kentucky",118,11,72,21,191
"Rockcastle County, Kentucky",232,19,72,21,203
"Spencer County, Kentucky",262,17,72,21,215
"Taylor County, Kentucky",879,43,72,21,217
"Trimble County, Kentucky",78,4,72,21,223
"Wolfe County, Kentucky",64,11,72,21,237
"Barren County, Kentucky",1852,94,72,21,009
"Bell County, Kentucky",980,52,72,21,013
"Boone County, Kentucky",6817,325,72,21,015
"Bourbon County, Kentucky",518,27,72,21,017
"Boyle County, Kentucky",1292,73,72,21,021
"Breckinridge County, Kentucky",219,16,72,21,027
"Butler County, Kentucky",167,13,72,21,031
"Caldwell County, Kentucky",497,29,72,21,033
"Calloway County, Kentucky",1779,87,72,21,035
"Casey County, Kentucky",199,12,72,21,045
"Christian County, Kentucky",2546,126,72,21,047
"Clark County, Kentucky",1114,61,72,21,049
"Clay County, Kentucky",320,17,72,21,051
"Clinton County, Kentucky",230,19,72,21,053
"Cumberland County, Kentucky",75,10,72,21,057
"Estill County, Kentucky",247,17,72,21,065
"Floyd County, Kentucky",580,43,72,21,071
"Fulton County, Kentucky",177,13,72,21,075
"Garrard County, Kentucky",114,16,72,21,079
"Graves County, Kentucky",718,50,72,21,083
"Grayson County, Kentucky",580,35,72,21,085
"Harlan County, Kentucky",518,33,72,21,095
"Harrison County, Kentucky",418,29,72,21,097
"Hart County, Kentucky",287,19,72,21,099
"Henry County, Kentucky",276,13,72,21,103
"Hopkins County, Kentucky",1305,68,72,21,107
"Johnson County, Kentucky",508,36,72,21,115
"Knott County, Kentucky",88,8,72,21,119
"Lincoln County, Kentucky",270,15,72,21,137
"Lyon County, Kentucky",315,23,72,21,143
"McCreary County, Kentucky",251,19,72,21,147
"Magoffin County, Kentucky",203,9,72,21,153
"Martin County, Kentucky",214,14,72,21,159
"Meade County, Kentucky",465,39,72,21,163
"Mercer County, Kentucky",387,34,72,21,167
"Montgomery County, Kentucky",942,44,72,21,173
"Nelson County, Kentucky",1190,77,72,21,179
"Ohio County, Kentucky",357,29,72,21,183
"Perry County, Kentucky",738,47,72,21,193
"Powell County, Kentucky",258,18,72,21,197
"Rowan County, Kentucky",1182,53,72,21,205
"Russell County, Kentucky",398,36,72,21,207
"Scott County, Kentucky",2239,120,72,21,209
"Shelby County, Kentucky",1568,83,72,21,211
"Simpson County, Kentucky",848,51,72,21,213
"Todd County, Kentucky",88,10,72,21,219
"Trigg County, Kentucky",399,24,72,21,221
"Union County, Kentucky",298,22,72,21,225
"Washington County, Kentucky",169,15,72,21,229
"Wayne County, Kentucky",402,19,72,21,231
"Webster County, Kentucky",150,14,72,21,233
"Whitley County, Kentucky",1253,74,72,21,235
"Woodford County, Kentucky",849,46,72,21,239
"Boyd County, Kentucky",2699,134,72,21,019
"Campbell County, Kentucky",4064,239,72,21,037
"Pulaski County, Kentucky",2256,103,72,21,199
"Warren County, Kentucky",6605,285,72,21,227
"Bullitt County, Kentucky",1998,104,72,21,029
"Daviess County, Kentucky",4351,206,72,21,059
"Fayette County, Kentucky",17681,857,72,21,067
"Franklin County, Kentucky",2119,113,72,21,073
"Hardin County, Kentucky",4393,212,72,21,093
"Jefferson County, Kentucky",35685,1832,72,21,111
"Jessamine County, Kentucky",1618,90,72,21,113
"Kenton County, Kentucky",6795,332,72,21,117
"McCracken County, Kentucky",3941,214,72,21,145
"Madison County, Kentucky",3507,160,72,21,151
"Oldham County, Kentucky",1210,72,72,21,185
"Pike County, Kentucky",1617,100,72,21,195
"Anderson County, Tennessee",2536,144,72,47,001
"Bedford County, Tennessee",976,74,72,47,003
"Benton County, Tennessee",388,26,72,47,005
"Bledsoe County, Tennessee",72,10,72,47,007
"Blount County, Tennessee",5729,235,72,47,009
"Cannon County, Tennessee",207,14,72,47,015
"Carter County, Tennessee",1246,84,72,47,019
"Fayette County, Tennessee",491,45,72,47,047
"Grainger County, Tennessee",158,20,72,47,057
"Grundy County, Tennessee",68,14,72,47,061
"Hancock County, Tennessee",47,4,72,47,067
"Jackson County, Tennessee",124,11,72,47,087
"Lake County, Tennessee",121,11,72,47,095
"Lauderdale County, Tennessee",292,22,72,47,097
"Meigs County, Tennessee",145,15,72,47,121
"Moore County, Tennessee",53,9,72,47,127
"Morgan County, Tennessee",139,10,72,47,129
"Perry County, Tennessee",82,9,72,47,135
"Pickett County, Tennessee",107,12,72,47,137
"Union County, Tennessee",224,22,72,47,173
"Campbell County, Tennessee",881,62,72,47,013
"Carroll County, Tennessee",529,31,72,47,017
"Cheatham County, Tennessee",867,56,72,47,021
"Chester County, Tennessee",375,24,72,47,023
"Claiborne County, Tennessee",548,38,72,47,025
"Crockett County, Tennessee",133,17,72,47,033
"DeKalb County, Tennessee",356,27,72,47,041
"Fentress County, Tennessee",263,21,72,47,049
"Giles County, Tennessee",672,50,72,47,055
"Hardeman County, Tennessee",234,32,72,47,069
"Hawkins County, Tennessee",890,68,72,47,073
"Haywood County, Tennessee",359,32,72,47,075
"Henderson County, Tennessee",908,47,72,47,077
"Hickman County, Tennessee",264,28,72,47,081
"Humphreys County, Tennessee",444,42,72,47,085
"Jefferson County, Tennessee",1382,78,72,47,089
"Johnson County, Tennessee",357,30,72,47,091
"Lawrence County, Tennessee",1056,65,72,47,099
"McMinn County, Tennessee",1677,92,72,47,107
"McNairy County, Tennessee",501,39,72,47,109
"Overton County, Tennessee",507,32,72,47,133
"Macon County, Tennessee",320,25,72,47,111
"Obion County, Tennessee",751,61,72,47,131
"Rhea County, Tennessee",966,57,72,47,143
"Scott County, Tennessee",415,25,72,47,151
"Sequatchie County, Tennessee",273,20,72,47,153
"Smith County, Tennessee",362,26,72,47,159
"Stewart County, Tennessee",166,15,72,47,161
"Trousdale County, Tennessee",192,9,72,47,169
"Unicoi County, Tennessee",430,35,72,47,171
"Warren County, Tennessee",981,66,72,47,177
"Wayne County, Tennessee",189,15,72,47,181
"Weakley County, Tennessee",913,64,72,47,183
"White County, Tennessee",583,36,72,47,185
"Clay County, Tennessee",86,9,72,47,027
"Dyer County, Tennessee",1279,74,72,47,045
"Hamilton County, Tennessee",18655,935,72,47,065
"Shelby County, Tennessee",35561,1989,72,47,157
"Williamson County, Tennessee",12059,588,72,47,187
"Wilson County, Tennessee",5456,278,72,47,189
"Bradley County, Tennessee",4324,215,72,47,011
"Cocke County, Tennessee",898,61,72,47,029
"Coffee County, Tennessee",2215,127,72,47,031
"Cumberland County, Tennessee",1734,107,72,47,035
"Davidson County, Tennessee",44563,2349,72,47,037
"Decatur County, Tennessee",188,17,72,47,039
"Dickson County, Tennessee",1782,115,72,47,043
"Franklin County, Tennessee",860,65,72,47,051
"Gibson County, Tennessee",1136,83,72,47,053
"Greene County, Tennessee",1874,118,72,47,059
"Hamblen County, Tennessee",2663,128,72,47,063
"Hardin County, Tennessee",857,68,72,47,071
"Henry County, Tennessee",1078,62,72,47,079
"Houston County, Tennessee",101,10,72,47,083
"Knox County, Tennessee",23504,1112,72,47,093
"Lewis County, Tennessee",361,28,72,47,101
"Lincoln County, Tennessee",622,40,72,47,103
"Loudon County, Tennessee",1648,93,72,47,105
"Madison County, Tennessee",5060,244,72,47,113
"Marion County, Tennessee",944,57,72,47,115
"Marshall County, Tennessee",615,44,72,47,117
"Maury County, Tennessee",3938,215,72,47,119
"Monroe County, Tennessee",1273,80,72,47,123
"Montgomery County, Tennessee",8143,423,72,47,125
"Polk County, Tennessee",228,21,72,47,139
"Putnam County, Tennessee",4076,202,72,47,141
"Roane County, Tennessee",1153,71,72,47,145
"Robertson County, Tennessee",1867,120,72,47,147
"Rutherford County, Tennessee",13819,634,72,47,149
"Sevier County, Tennessee",15169,606,72,47,155
"Sullivan County, Tennessee",6997,349,72,47,163
"Sumner County, Tennessee",5872,295,72,47,165
"Tipton County, Tennessee",1010,75,72,47,167
"Washington County, Tennessee",6447,300,72,47,179
"Alamance County, North Carolina",6792,347,72,37,001
"Alexander County, North Carolina",692,41,72,37,003
"Alleghany County, North Carolina",221,27,72,37,005
"Anson County, North Carolina",473,33,72,37,007
"Ashe County, North Carolina",649,48,72,37,009
"Avery County, North Carolina",812,60,72,37,011
"Beaufort County, North Carolina",1342,91,72,37,013
"Bertie County, North Carolina",151,13,72,37,015
"Bladen County, North Carolina",716,53,72,37,017
"Brunswick County, North Carolina",4843,339,72,37,019
"Cabarrus County, North Carolina",10149,467,72,37,025
"Caldwell County, North Carolina",1905,123,72,37,027
"Camden County, North Carolina",113,9,72,37,029
"Caswell County, North Carolina",179,15,72,37,033
"Chatham County, North Carolina",1665,115,72,37,037
"Cherokee County, North Carolina",1810,77,72,37,039
"Chowan County, North Carolina",401,30,72,37,041
"Clay County, North Carolina",235,19,72,37,043
"Dare County, North Carolina",4324,336,72,37,055
"Davie County, North Carolina",1065,70,72,37,059
"Durham County, North Carolina",13449,805,72,37,063
"Edgecombe County, North Carolina",1008,55,72,37,065
"Franklin County, North Carolina",834,72,72,37,069
"Graham County, North Carolina",178,18,72,37,075
"Greene County, North Carolina",283,17,72,37,079
"Harnett County, North Carolina",2998,173,72,37,085
"Hertford County, North Carolina",646,40,72,37,091
"Hyde County, North Carolina",210,29,72,37,095
"Lenoir County, North Carolina",1623,92,72,37,107
"McDowell County, North Carolina",1286,83,72,37,111
"Mitchell County, North Carolina",347,33,72,37,121
"Montgomery County, North Carolina",462,41,72,37,123
"Orange County, North Carolina",4797,319,72,37,135
"Pamlico County, North Carolina",437,31,72,37,137
"Pasquotank County, North Carolina",1567,95,72,37,139
"Perquimans County, North Carolina",242,11,72,37,143
"Person County, North Carolina",913,58,72,37,145
"Polk County, North Carolina",529,49,72,37,149
"Randolph County, North Carolina",4172,230,72,37,151
"Robeson County, North Carolina",3712,182,72,37,155
"Swain County, North Carolina",801,88,72,37,173
"Tyrrell County, North Carolina",71,6,72,37,177
"Washington County, North Carolina",297,23,72,37,187
"Watauga County, North Carolina",3839,181,72,37,189
"Wilson County, North Carolina",3026,173,72,37,195
"Yadkin County, North Carolina",707,55,72,37,197
"Yancey County, North Carolina",355,27,72,37,199
"Buncombe County, North Carolina",16448,922,72,37,021
"Burke County, North Carolina",2654,140,72,37,023
"Carteret County, North Carolina",4046,258,72,37,031
"Cleveland County, North Carolina",2856,179,72,37,045
"Columbus County, North Carolina",1256,87,72,37,047
"Craven County, North Carolina",4044,216,72,37,049
"Currituck County, North Carolina",749,78,72,37,053
"Davidson County, North Carolina",4005,229,72,37,057
"Duplin County, North Carolina",1075,69,72,37,061
"Gaston County, North Carolina",7564,404,72,37,071
"Gates County, North Carolina",53,5,72,37,073
"Granville County, North Carolina",1097,69,72,37,077
"Halifax County, North Carolina",1762,92,72,37,083
"Haywood County, North Carolina",2154,166,72,37,087
"Hoke County, North Carolina",566,37,72,37,093
"Jackson County, North Carolina",4295,118,72,37,099
"Johnston County, North Carolina",6453,339,72,37,101
"Jones County, North Carolina",79,6,72,37,103
"Lee County, North Carolina",2062,124,72,37,105
"Lincoln County, North Carolina",2368,134,72,37,109
"Macon County, North Carolina",1561,115,72,37,113
"Madison County, North Carolina",304,33,72,37,115
"Martin County, North Carolina",718,41,72,37,117
"Moore County, North Carolina",5115,240,72,37,125
"Nash County, North Carolina",3802,193,72,37,127
"New Hanover County, North Carolina",14413,787,72,37,129
"Northampton County, North Carolina",120,18,72,37,131
"Onslow County, North Carolina",7960,411,72,37,133
"Pender County, North Carolina",1686,121,72,37,141
"Pitt County, North Carolina",8410,389,72,37,147
"Richmond County, North Carolina",977,65,72,37,153
"Rockingham County, North Carolina",2075,148,72,37,157
"Rowan County, North Carolina",3905,223,72,37,159
"Rutherford County, North Carolina",1615,112,72,37,161
"Sampson County, North Carolina",1063,82,72,37,163
"Scotland County, North Carolina",1008,60,72,37,165
"Stanly County, North Carolina",1874,124,72,37,167
"Stokes County, North Carolina",1106,58,72,37,169
"Surry County, North Carolina",2444,156,72,37,171
"Transylvania County, North Carolina",1258,98,72,37,175
"Union County, North Carolina",6067,351,72,37,179
"Vance County, North Carolina",1244,65,72,37,181
"Warren County, North Carolina",213,23,72,37,185
"Wayne County, North Carolina",4232,209,72,37,191
"Wilkes County, North Carolina",1601,105,72,37,193
"Mecklenburg County, North Carolina",54427,3000,72,37,119
"Wake County, North Carolina",48605,2576,72,37,183
"Catawba County, North Carolina",6690,364,72,37,035
"Cumberland County, North Carolina",14341,731,72,37,051
"Forsyth County, North Carolina",16381,834,72,37,067
"Guilford County, North Carolina",23976,1282,72,37,081
"Henderson County, North Carolina",3332,240,72,37,089
"Iredell County, North Carolina",7126,400,72,37,097
