fips,NAME,population_2000,population_2022,population_growth_pct
42053,"Forest County, Pennsylvania",4946,6959.0,40.69955519611808
42055,"Franklin County, Pennsylvania",129313,156084.0,20.702481575711644
42057,"Fulton County, Pennsylvania",14261,14545.0,1.9914452001963396
42059,"Greene County, Pennsylvania",40672,35781.0,-12.025472069236821
42061,"Huntingdon County, Pennsylvania",45586,44123.0,-3.209318650462861
42063,"Indiana County, Pennsylvania",89605,83394.0,-6.931532838569277
42065,"Jefferson County, Pennsylvania",45932,44326.0,-3.4964730471131236
42067,"Juniata County, Pennsylvania",22821,23535.0,3.1286972525305643
42069,"Lackawanna County, Pennsylvania",213295,215672.0,1.1144189971635527
42071,"Lancaster County, Pennsylvania",470658,553202.0,17.53799999150126
42073,"Lawrence County, Pennsylvania",94643,85907.0,-9.230476633242818
42075,"Lebanon County, Pennsylvania",120327,143258.0,19.057235699385842
42077,"Lehigh County, Pennsylvania",312090,374110.0,19.87247268416162
42079,"Luzerne County, Pennsylvania",319250,325396.0,1.925137039937353
42081,"Lycoming County, Pennsylvania",120044,114022.0,-5.0164939522175205
42083,"McKean County, Pennsylvania",45936,40459.0,-11.923110414489726
42085,"Mercer County, Pennsylvania",120293,110600.0,-8.057825476129118
42087,"Mifflin County, Pennsylvania",46486,46146.0,-0.7314030030546832
42089,"Monroe County, Pennsylvania",138687,168128.0,21.22837756963522
42091,"Montgomery County, Pennsylvania",750097,856399.0,14.17176711811939
42093,"Montour County, Pennsylvania",18236,18165.0,-0.38933976749287125
42095,"Northampton County, Pennsylvania",267066,314299.0,17.68589037915721
42097,"Northumberland County, Pennsylvania",94556,91340.0,-3.4011591014848346
42099,"Perry County, Pennsylvania",43602,45941.0,5.364432824182376
42101,"Philadelphia County, Pennsylvania",1517550,1593208.0,4.985535896675562
42103,"Pike County, Pennsylvania",46302,58996.0,27.415662390393504
42105,"Potter County, Pennsylvania",18080,16390.0,-9.347345132743364
42107,"Schuylkill County, Pennsylvania",150336,143201.0,-4.746035547041294
42109,"Snyder County, Pennsylvania",37546,39797.0,5.995312416768764
42111,"Somerset County, Pennsylvania",80023,73802.0,-7.774014970695925
42113,"Sullivan County, Pennsylvania",6556,5880.0,-10.311165344722392
42115,"Susquehanna County, Pennsylvania",42238,38540.0,-8.75514939154316
42117,"Tioga County, Pennsylvania",41373,41186.0,-0.45198559446982334
42119,"Union County, Pennsylvania",41624,42908.0,3.084758793004036
42121,"Venango County, Pennsylvania",57565,50475.0,-12.316511769304265
42123,"Warren County, Pennsylvania",43863,38492.0,-12.24494448624125
42125,"Washington County, Pennsylvania",202897,209631.0,3.318925366072441
42127,"Wayne County, Pennsylvania",47722,51227.0,7.344620929550312
42129,"Westmoreland County, Pennsylvania",369993,354414.0,-4.210620200922721
42131,"Wyoming County, Pennsylvania",28080,26219.0,-6.627492877492877
42133,"York County, Pennsylvania",381751,457051.0,19.72489921440939
45001,"Abbeville County, South Carolina",26167,24368.0,-6.875071655138151
45003,"Aiken County, South Carolina",142552,169865.0,19.16002581514114
45005,"Allendale County, South Carolina",11211,8073.0,-27.99036660422799
45007,"Anderson County, South Carolina",165740,204592.0,23.441534934234344
45009,"Bamberg County, South Carolina",16658,13311.0,-20.09244807299796
45011,"Barnwell County, South Carolina",23478,20653.0,-12.032541102308544
45013,"Beaufort County, South Carolina",120937,189071.0,56.33842413818765
45015,"Berkeley County, South Carolina",142651,231419.0,62.2273941297292
45017,"Calhoun County, South Carolina",15185,14145.0,-6.848864010536714
45019,"Charleston County, South Carolina",309969,409840.0,32.21967358026126
45021,"Cherokee County, South Carolina",52537,56200.0,6.972229095684945
45023,"Chester County, South Carolina",34068,32171.0,-5.568275214277327
45025,"Chesterfield County, South Carolina",42768,43536.0,1.7957351290684627
45027,"Clarendon County, South Carolina",32502,31163.0,-4.119746477139868
45029,"Colleton County, South Carolina",38264,38561.0,0.7761864938323229
45031,"Darlington County, South Carolina",67394,63025.0,-6.482772947146629
45033,"Dillon County, South Carolina",30722,28255.0,-8.030076166916217
45035,"Dorchester County, South Carolina",96413,162139.0,68.17130469957371
45037,"Edgefield County, South Carolina",24595,26181.0,6.448465135190079
45039,"Fairfield County, South Carolina",23454,20942.0,-10.71032659674256
45041,"Florence County, South Carolina",125761,137015.0,8.948720191474305
45043,"Georgetown County, South Carolina",55797,63594.0,13.973869562879726
45045,"Greenville County, South Carolina",379616,528251.0,39.15403987187052
45047,"Greenwood County, South Carolina",66271,69309.0,4.5842072701483305
45049,"Hampton County, South Carolina",21386,18890.0,-11.671186757691949
45051,"Horry County, South Carolina",196629,356578.0,81.34557974662944
45053,"Jasper County, South Carolina",20678,29444.0,42.39288132314537
45055,"Kershaw County, South Carolina",52647,65779.0,24.943491556973807
45057,"Lancaster County, South Carolina",61351,97611.0,59.10254111587423
45059,"Laurens County, South Carolina",69567,67456.0,-3.0344847413285034
45061,"Lee County, South Carolina",20119,16557.0,-17.704657289129678
45063,"Lexington County, South Carolina",216014,295934.0,36.99760200727731
45065,"McCormick County, South Carolina",9958,9612.0,-3.474593291825668
45067,"Marion County, South Carolina",35466,29212.0,-17.633790108836635
45069,"Marlboro County, South Carolina",28818,26585.0,-7.748629328891665
45071,"Newberry County, South Carolina",36108,37918.0,5.012739559100476
45073,"Oconee County, South Carolina",66215,78775.0,18.968511666540813
45075,"Orangeburg County, South Carolina",91582,84159.0,-8.105304535825818
45077,"Pickens County, South Carolina",110757,131106.0,18.372653647173543
45079,"Richland County, South Carolina",320677,416161.0,29.77575566691718
45081,"Saluda County, South Carolina",19181,18952.0,-1.1938897867681562
45083,"Spartanburg County, South Carolina",253791,330119.0,30.075140568420473
45085,"Sumter County, South Carolina",104646,105199.0,0.5284482923379775
45087,"Union County, South Carolina",29881,27158.0,-9.112814162845956
45089,"Williamsburg County, South Carolina",37217,30879.0,-17.02985194937797
45091,"York County, South Carolina",164614,282987.0,71.90943662142952
47001,"Anderson County, Tennessee",71330,77337.0,8.421421561755222
47003,"Bedford County, Tennessee",37586,50533.0,34.44633640185175
47005,"Benton County, Tennessee",16537,15933.0,-3.6524157948841993
47007,"Bledsoe County, Tennessee",12367,14816.0,19.802700735829223
47009,"Blount County, Tennessee",105823,135951.0,28.470181340540336
47011,"Bradley County, Tennessee",87965,108859.0,23.752628886488942
47013,"Campbell County, Tennessee",39854,39397.0,-1.1466854017162642
47015,"Cannon County, Tennessee",12826,14481.0,12.903477311710587
47017,"Carroll County, Tennessee",29475,28381.0,-3.7116200169635287
47019,"Carter County, Tennessee",56742,56315.0,-0.7525289908709598
47021,"Cheatham County, Tennessee",35912,41184.0,14.680329694809535
47023,"Chester County, Tennessee",15540,17392.0,11.917631917631917
47025,"Claiborne County, Tennessee",29862,32092.0,7.467684682874556
47027,"Clay County, Tennessee",7976,7592.0,-4.814443329989969
47029,"Cocke County, Tennessee",33565,36186.0,7.808729331148517
47031,"Coffee County, Tennessee",48014,58080.0,20.964718623734743
47033,"Crockett County, Tennessee",14532,13955.0,-3.970547756674924
47035,"Cumberland County, Tennessee",46802,61552.0,31.515747190291016
47037,"Davidson County, Tennessee",569891,709786.0,24.54767666097552
47039,"Decatur County, Tennessee",11731,11483.0,-2.1140567726536528
47041,"DeKalb County, Tennessee",17423,20209.0,15.990357573322619
47043,"Dickson County, Tennessee",43156,54563.0,26.432014088423394
47045,"Dyer County, Tennessee",37279,36818.0,-1.236621154000912
47047,"Fayette County, Tennessee",28806,42228.0,46.59445948760675
47049,"Fentress County, Tennessee",16625,18642.0,12.132330827067669
47051,"Franklin County, Tennessee",39270,42980.0,9.44741532976827
47053,"Gibson County, Tennessee",48152,50455.0,4.78277122445589
47055,"Giles County, Tennessee",29447,30317.0,2.954460556253608
47057,"Grainger County, Tennessee",20659,23648.0,14.46827048743889
47059,"Greene County, Tennessee",62909,70399.0,11.906086569489261
47061,"Grundy County, Tennessee",14332,13550.0,-5.45632151828077
47063,"Hamblen County, Tennessee",58128,64531.0,11.015345444536194
47065,"Hamilton County, Tennessee",307896,367193.0,19.258775690492893
47067,"Hancock County, Tennessee",6786,6726.0,-0.8841732979664014
47069,"Hardeman County, Tennessee",28105,25519.0,-9.201209749154955
47071,"Hardin County, Tennessee",25578,26824.0,4.871373836891078
47073,"Hawkins County, Tennessee",53563,57107.0,6.616507663872449
47075,"Haywood County, Tennessee",19797,17806.0,-10.057079355457898
47077,"Henderson County, Tennessee",25522,27845.0,9.101951257738422
47079,"Henry County, Tennessee",31115,32305.0,3.824521934758155
47081,"Hickman County, Tennessee",22295,24996.0,12.114823951558645
47083,"Houston County, Tennessee",8088,8253.0,2.040059347181009
47085,"Humphreys County, Tennessee",17929,19032.0,6.152044174242847
47087,"Jackson County, Tennessee",10984,11730.0,6.79169701383831
47089,"Jefferson County, Tennessee",44294,55017.0,24.20869643744074
47091,"Johnson County, Tennessee",17499,17982.0,2.760157723298474
47093,"Knox County, Tennessee",382032,481406.0,26.01195711354023
47095,"Lake County, Tennessee",7954,6898.0,-13.2763389489565
47097,"Lauderdale County, Tennessee",27101,25171.0,-7.1215084314231945
47099,"Lawrence County, Tennessee",39926,44377.0,11.148124029454491
47101,"Lewis County, Tennessee",11367,12637.0,11.17269288290666
47103,"Lincoln County, Tennessee",31340,35365.0,12.84301212507977
47105,"Loudon County, Tennessee",39086,55507.0,42.01248528885023
47107,"McMinn County, Tennessee",49015,53532.0,9.215546261348567
47109,"McNairy County, Tennessee",24653,25895.0,5.037926418691438
47111,"Macon County, Tennessee",20386,25365.0,24.423624055724517
47113,"Madison County, Tennessee",91837,98644.0,7.412045254091488
47115,"Marion County, Tennessee",27776,28852.0,3.873847926267281
47117,"Marshall County, Tennessee",26767,34567.0,29.14035939776591
47119,"Maury County, Tennessee",69498,102002.0,46.76969121413566
47121,"Meigs County, Tennessee",11086,12839.0,15.812736785134405
47123,"Monroe County, Tennessee",38961,46489.0,19.321885988552655
47125,"Montgomery County, Tennessee",134768,222305.0,64.95384661047133
47127,"Moore County, Tennessee",5740,6558.0,14.250871080139374
47129,"Morgan County, Tennessee",19757,21124.0,6.919066659918004
47131,"Obion County, Tennessee",32450,30670.0,-5.485362095531587
47133,"Overton County, Tennessee",20118,22576.0,12.217914305596977
47135,"Perry County, Tennessee",7631,8432.0,10.496658367186477
47137,"Pickett County, Tennessee",4945,5042.0,1.961577350859454
47139,"Polk County, Tennessee",16050,17620.0,9.781931464174455
47141,"Putnam County, Tennessee",62315,80157.0,28.631950573698145
47143,"Rhea County, Tennessee",28400,33031.0,16.306338028169016
47145,"Roane County, Tennessee",51910,53777.0,3.5966095164708145
47147,"Robertson County, Tennessee",54433,73297.0,34.655447981922734
47149,"Rutherford County, Tennessee",182023,343727.0,88.83712497871147
47151,"Scott County, Tennessee",21127,21917.0,3.7392909547025135
47153,"Sequatchie County, Tennessee",11370,16065.0,41.29287598944591
47155,"Sevier County, Tennessee",71170,98455.0,38.337782773640576
47157,"Shelby County, Tennessee",897472,926440.0,3.2277330100549095
47159,"Smith County, Tennessee",17712,20034.0,13.109756097560975
47161,"Stewart County, Tennessee",12370,13724.0,10.945836701697656
47163,"Sullivan County, Tennessee",153048,158722.0,3.7073336469604303
47165,"Sumner County, Tennessee",130449,196845.0,50.89805211231976
47167,"Tipton County, Tennessee",51271,61116.0,19.20188800686548
47169,"Trousdale County, Tennessee",7259,11596.0,59.746521559443444
47171,"Unicoi County, Tennessee",17667,17845.0,1.0075281598460406
47173,"Union County, Tennessee",17808,19860.0,11.522911051212938
47175,"Van Buren County, Tennessee",5508,6182.0,12.236746550472041
47177,"Warren County, Tennessee",38276,41163.0,7.542585432124568
47179,"Washington County, Tennessee",107198,133282.0,24.33254351760294
47181,"Wayne County, Tennessee",16842,16325.0,-3.069706685666785
47183,"Weakley County, Tennessee",34895,32946.0,-5.58532741080384
47185,"White County, Tennessee",23102,27420.0,18.6910224223011
47187,"Williamson County, Tennessee",126638,248897.0,96.54211216222619
47189,"Wilson County, Tennessee",88809,149096.0,67.88388564222095
51001,"Accomack County, Virginia",38305,33367.0,-12.891267458556324
51003,"Albemarle County, Virginia",79236,112513.0,41.99732444848301
51005,"Alleghany County, Virginia",12926,15159.0,17.27525916756924
51007,"Amelia County, Virginia",11400,13309.0,16.74561403508772
51009,"Amherst County, Virginia",31894,31426.0,-1.4673606320938108
51011,"Appomattox County, Virginia",13705,16253.0,18.591754834002188
51013,"Arlington County, Virginia",189453,235845.0,24.487339867935585
51015,"Augusta County, Virginia",65615,77433.0,18.01112550483883
51017,"Bath County, Virginia",5048,4177.0,-17.254358161648177
51019,"Bedford County, Virginia",60371,79761.0,32.11806993423995
51021,"Bland County, Virginia",6871,6241.0,-9.168971037694659
51023,"Botetourt County, Virginia",30496,33734.0,10.61778593913956
51025,"Brunswick County, Virginia",18419,15965.0,-13.323198870731309
51027,"Buchanan County, Virginia",26978,20246.0,-24.95366595003336
51029,"Buckingham County, Virginia",15623,16869.0,7.975420853869296
51031,"Campbell County, Virginia",51078,55518.0,8.692587806883589
51033,"Caroline County, Virginia",22121,31181.0,40.95655711767099
51035,"Carroll County, Virginia",29245,29126.0,-0.40690716361771245
51036,"Charles City County, Virginia",6926,6760.0,-2.396765809991337
51037,"Charlotte County, Virginia",12472,11563.0,-7.288325849903784
51041,"Chesterfield County, Virginia",259903,366019.0,40.829078540840236
51043,"Clarke County, Virginia",12652,14882.0,17.625671830540625
51045,"Craig County, Virginia",5091,4898.0,-3.7910037320762124
51047,"Culpeper County, Virginia",34262,52822.0,54.17080147101745
51049,"Cumberland County, Virginia",9017,9697.0,7.541310857269602
51051,"Dickenson County, Virginia",16395,14089.0,-14.065263799939007
51053,"Dinwiddie County, Virginia",24533,28057.0,14.36432560225003
51057,"Essex County, Virginia",9989,10602.0,6.136750425468015
51059,"Fairfax County, Virginia",969749,1145354.0,18.108294001849963
51061,"Fauquier County, Virginia",55139,73290.0,32.91862384156405
51063,"Floyd County, Virginia",13874,15532.0,11.95041084042093
51065,"Fluvanna County, Virginia",20047,27442.0,36.88831246570559
51067,"Franklin County, Virginia",47286,54838.0,15.970900477942731
51069,"Frederick County, Virginia",59209,92007.0,55.39360570183587
51071,"Giles County, Virginia",16657,16711.0,0.32418802905685296
51073,"Gloucester County, Virginia",34780,38875.0,11.774008050603795
51075,"Goochland County, Virginia",16863,24906.0,47.6961394769614
51077,"Grayson County, Virginia",17917,15356.0,-14.29368755930122
51079,"Greene County, Virginia",15244,20631.0,35.33849383363947
51081,"Greensville County, Virginia",11560,11373.0,-1.6176470588235297
51083,"Halifax County, Virginia",37355,34013.0,-8.946593494846741
51085,"Hanover County, Virginia",86320,110513.0,28.027108433734938
51087,"Henrico County, Virginia",262300,333120.0,26.9996187571483
51089,"Henry County, Virginia",57930,50760.0,-12.377006732263077
51091,"Highland County, Virginia",2536,2247.0,-11.39589905362776
51093,"Isle of Wight County, Virginia",29728,38898.0,30.846340150699675
51095,"James City County, Virginia",48102,78818.0,63.85597272462683
51097,"King and Queen County, Virginia",6630,6681.0,0.7692307692307693
51099,"King George County, Virginia",16803,26985.0,60.5963220853419
51101,"King William County, Virginia",13146,17845.0,35.744713220751564
51103,"Lancaster County, Virginia",11567,10866.0,-6.060344082303104
51105,"Lee County, Virginia",23589,22287.0,-5.5195218110136075
51107,"Loudoun County, Virginia",169599,420773.0,148.09875058225578
51109,"Louisa County, Virginia",25627,38106.0,48.694736020603266
51111,"Lunenburg County, Virginia",13146,11988.0,-8.808763121862164
51113,"Madison County, Virginia",12520,13828.0,10.447284345047922
51115,"Mathews County, Virginia",9207,8537.0,-7.277071793200826
51117,"Mecklenburg County, Virginia",32380,30367.0,-6.216800494132181
51119,"Middlesex County, Virginia",9932,10738.0,8.115183246073299
51121,"Montgomery County, Virginia",83629,99373.0,18.82600533307824
51125,"Nelson County, Virginia",14445,14773.0,2.270681896850121
51127,"New Kent County, Virginia",13462,23296.0,73.0500668548507
51131,"Northampton County, Virginia",13093,12132.0,-7.339799893072635
51133,"Northumberland County, Virginia",12259,12007.0,-2.0556325964597435
51135,"Nottoway County, Virginia",15725,15638.0,-0.5532591414944357
51137,"Orange County, Virginia",25881,36593.0,41.38943626598663
51139,"Page County, Virginia",23177,23753.0,2.485222418777236
51141,"Patrick County, Virginia",19407,17660.0,-9.001906528572166
51143,"Pittsylvania County, Virginia",61745,60541.0,-1.9499554619807271
51145,"Powhatan County, Virginia",22377,30503.0,36.31407248514099
51147,"Prince Edward County, Virginia",19720,21922.0,11.166328600405679
51149,"Prince George County, Virginia",33047,42634.0,29.01019759736133
51153,"Prince William County, Virginia",280813,481114.0,71.32896269047373
51155,"Pulaski County, Virginia",35127,33841.0,-3.6610015088108865
51157,"Rappahannock County, Virginia",6983,7422.0,6.286696262351425
51159,"Richmond County, Virginia",8809,8968.0,1.8049721875354752
51161,"Roanoke County, Virginia",85778,96653.0,12.678075963533772
51163,"Rockbridge County, Virginia",20808,22673.0,8.962898885044215
51165,"Rockingham County, Virginia",67725,83905.0,23.890734588409007
51167,"Russell County, Virginia",30308,25763.0,-14.996040649333509
51169,"Scott County, Virginia",23403,21536.0,-7.977609708157074
51171,"Shenandoah County, Virginia",35075,44337.0,26.406272273699216
51173,"Smyth County, Virginia",33081,29799.0,-9.921102747800854
51175,"Southampton County, Virginia",17482,18003.0,2.980208214163139
51177,"Spotsylvania County, Virginia",90395,141097.0,56.08938547486033
51179,"Stafford County, Virginia",92446,157606.0,70.48439088765333
51181,"Surry County, Virginia",6829,6546.0,-4.144091375018304
51183,"Sussex County, Virginia",12504,10866.0,-13.099808061420346
51185,"Tazewell County, Virginia",44598,40392.0,-9.430916184582268
51187,"Warren County, Virginia",31584,40800.0,29.17933130699088
51191,"Washington County, Virginia",51103,53985.0,5.639590630687044
51193,"Westmoreland County, Virginia",16718,18480.0,10.539538222275393
51195,"Wise County, Virginia",40123,36105.0,-10.014206315579592
51197,"Wythe County, Virginia",27599,28275.0,2.4493641073951955
51199,"York County, Virginia",56297,70238.0,24.763308879691635
51510,"Alexandria city, Virginia",128283,157594.0,22.84870169858828
51515,"Bedford city, Virginia",6299,,
51520,"Bristol city, Virginia",17367,17036.0,-1.905913514136005
51530,"Buena Vista city, Virginia",6349,6639.0,4.5676484485745785
51540,"Charlottesville city, Virginia",45049,46289.0,2.752558325379032
51550,"Chesapeake city, Virginia",199184,249377.0,25.199313197847218
51560,"Clifton Forge city, Virginia",4289,,
51570,"Colonial Heights city, Virginia",16897,18158.0,7.462863230159201
51580,"Covington city, Virginia",6303,5722.0,-9.217832778042203
51590,"Danville city, Virginia",48411,42507.0,-12.195575385759435
51595,"Emporia city, Virginia",5665,5680.0,0.264783759929391
51600,"Fairfax city, Virginia",21498,24242.0,12.763978044469255
51610,"Falls Church city, Virginia",10377,14576.0,40.46448877324853
51620,"Franklin city, Virginia",8346,8194.0,-1.821231727773784
51630,"Fredericksburg city, Virginia",19279,28258.0,46.5739924269931
51640,"Galax city, Virginia",6837,6687.0,-2.1939447125932423
51650,"Hampton city, Virginia",146437,137217.0,-6.296222949118051
51660,"Harrisonburg city, Virginia",40468,51784.0,27.962834832460214
51670,"Hopewell city, Virginia",22354,23046.0,3.095642837970833
51678,"Lexington city, Virginia",6867,7346.0,6.975389544196883
51680,"Lynchburg city, Virginia",65269,79166.0,21.29188435551334
51683,"Manassas city, Virginia",35135,42620.0,21.30354347516721
51685,"Manassas Park city, Virginia",10290,17123.0,66.40427599611273
51690,"Martinsville city, Virginia",15416,13539.0,-12.175661650233524
51700,"Newport News city, Virginia",180150,185118.0,2.7577019150707742
51710,"Norfolk city, Virginia",234403,236973.0,1.0964023497992774
51720,"Norton city, Virginia",3904,3668.0,-6.045081967213115
51730,"Petersburg city, Virginia",33740,33261.0,-1.4196799051570836
51735,"Poquoson city, Virginia",11566,12479.0,7.893826733529311
51740,"Portsmouth city, Virginia",100565,97384.0,-3.1631283249639535
51750,"Radford city, Virginia",15859,16379.0,3.27889526451857
51760,"Richmond city, Virginia",197790,227171.0,14.854643814146318
51770,"Roanoke city, Virginia",94911,99213.0,4.532667446344471
51775,"Salem city, Virginia",24747,25372.0,2.5255586535741705
51790,"Staunton city, Virginia",23853,25581.0,7.244371777134952
51800,"Suffolk city, Virginia",63677,94856.0,48.96430422287482
51810,"Virginia Beach city, Virginia",425257,457900.0,7.676064121225518
51820,"Waynesboro city, Virginia",19520,22341.0,14.451844262295083
51830,"Williamsburg city, Virginia",11998,15486.0,29.07151191865311
51840,"Winchester city, Virginia",23585,28103.0,19.1562433750265
54001,"Barbour County, West Virginia",15557,15527.0,-0.192839236356624
54003,"Berkeley County, West Virginia",75905,123283.0,62.41749555365259
54005,"Boone County, West Virginia",25535,21705.0,-14.99902095163501
54007,"Braxton County, West Virginia",14702,12505.0,-14.94354509590532
54009,"Brooke County, West Virginia",25447,22349.0,-12.174323102919795
54011,"Cabell County, West Virginia",96784,93965.0,-2.91267151595305
54013,"Calhoun County, West Virginia",7582,6279.0,-17.185439198100767
54015,"Clay County, West Virginia",10330,8049.0,-22.08131655372701
54017,"Doddridge County, West Virginia",7403,7847.0,5.997568553289208
54019,"Fayette County, West Virginia",47579,40545.0,-14.783833203724331
54021,"Gilmer County, West Virginia",7160,7444.0,3.9664804469273744
54023,"Grant County, West Virginia",11299,11034.0,-2.345340295601381
54025,"Greenbrier County, West Virginia",34453,32995.0,-4.231852088352248
54027,"Hampshire County, West Virginia",20203,23275.0,15.205662525367519
54029,"Hancock County, West Virginia",32667,28907.0,-11.510086631769063
54031,"Hardy County, West Virginia",12669,14249.0,12.471386849790827
54033,"Harrison County, West Virginia",68652,65862.0,-4.0639748295752485
54035,"Jackson County, West Virginia",28000,27868.0,-0.4714285714285714
54037,"Jefferson County, West Virginia",42190,58043.0,37.57525479971557
54039,"Kanawha County, West Virginia",200073,179895.0,-10.085318858616604
54041,"Lewis County, West Virginia",16919,16920.0,0.005910514805839588
54043,"Lincoln County, West Virginia",22108,20410.0,-7.680477655147458
54045,"Logan County, West Virginia",37710,32350.0,-14.213736409440466
54047,"McDowell County, West Virginia",27329,18911.0,-30.802444289948404
54049,"Marion County, West Virginia",56598,56194.0,-0.7138061415597724
54051,"Marshall County, West Virginia",35519,30509.0,-14.10512683352572
54053,"Mason County, West Virginia",25957,25488.0,-1.8068343799360482
54055,"Mercer County, West Virginia",62980,59530.0,-5.477929501429025
54057,"Mineral County, West Virginia",27078,26957.0,-0.44685722726937
54059,"Mingo County, West Virginia",28253,23466.0,-16.943333451314903
54061,"Monongalia County, West Virginia",81866,105988.0,29.465223658173112
54063,"Monroe County, West Virginia",14583,12438.0,-14.708907632174451
54065,"Morgan County, West Virginia",14943,17237.0,15.351669678110152
54067,"Nicholas County, West Virginia",26562,24624.0,-7.296137339055794
54069,"Ohio County, West Virginia",47427,42224.0,-10.97054420477787
54071,"Pendleton County, West Virginia",8196,6156.0,-24.890190336749633
54073,"Pleasants County, West Virginia",7514,7622.0,1.4373170082512643
54075,"Pocahontas County, West Virginia",9131,7940.0,-13.043478260869565
54077,"Preston County, West Virginia",29334,34206.0,16.608713438330945
54079,"Putnam County, West Virginia",51589,57347.0,11.16129407431817
54081,"Raleigh County, West Virginia",79220,74303.0,-6.206765968189851
54083,"Randolph County, West Virginia",28262,28005.0,-0.9093482414549572
54085,"Ritchie County, West Virginia",10343,8507.0,-17.75113603403268
54087,"Roane County, West Virginia",15446,14027.0,-9.186844490482974
54089,"Summers County, West Virginia",12999,11985.0,-7.800600046157396
54091,"Taylor County, West Virginia",16089,16602.0,3.1885138914786495
54093,"Tucker County, West Virginia",7321,6747.0,-7.840458953694851
54095,"Tyler County, West Virginia",9592,8336.0,-13.094245204336946
54097,"Upshur County, West Virginia",23404,23875.0,2.0124764997436335
54099,"Wayne County, West Virginia",42903,38933.0,-9.253432160921147
54101,"Webster County, West Virginia",9719,8362.0,-13.96234180471242
54103,"Wetzel County, West Virginia",17693,14431.0,-18.436669869439893
54105,"Wirt County, West Virginia",5873,5202.0,-11.4251660139622
54107,"Wood County, West Virginia",87986,84272.0,-4.221126088241311
54109,"Wyoming County, West Virginia",25708,21237.0,-17.391473471292983
