fips,pct_millennial_genz_2017,NAME,pct_millennial_genz_2022,millennial_genz_balance_change
13157,45.369688806753224,"Jackson County, Georgia",53.11489880960109,7.7452100028478625
13159,42.44101369064958,"Jasper County, Georgia",47.17107915602742,4.730065465377841
13161,48.069871324754985,"Jeff Davis County, Georgia",50.87553241836251,2.805661093607526
13163,45.24257239563746,"Jefferson County, Georgia",48.93849015457636,3.695917758938897
13165,43.48751259939523,"Jenkins County, Georgia",42.888327205882355,-0.5991853935128759
13167,39.244897959183675,"Johnson County, Georgia",46.38482384823848,7.139925889054808
13169,43.08689558514366,"Jones County, Georgia",48.171376224367556,5.084480639223898
13171,46.450060168471715,"Lamar County, Georgia",52.452345255943456,6.002285087471741
13173,51.877165960723914,"Lanier County, Georgia",54.27539140907266,2.3982254483487466
13175,45.67448525847716,"Laurens County, Georgia",50.57380533122837,4.899320072751209
13177,47.28573384446879,"Lee County, Georgia",55.13224945401601,7.846515609547225
13179,62.221506761107534,"Liberty County, Georgia",67.50877192982456,5.287265168717028
13181,36.740473738414,"Lincoln County, Georgia",40.253688842868236,3.5132151044542326
13183,55.1828414627317,"Long County, Georgia",60.10473696738872,4.921895504657016
13185,56.7012752213865,"Lowndes County, Georgia",61.34943386015205,4.648158638765544
13187,47.85060347831596,"Lumpkin County, Georgia",53.58479269570423,5.73418921738827
13189,46.08153387937454,"McDuffie County, Georgia",52.157494819249365,6.075960939874825
13191,34.798378493706,"McIntosh County, Georgia",39.935616560851294,5.137238067145297
13193,41.981718464351005,"Macon County, Georgia",49.880155384742544,7.898436920391539
13195,42.66083916083916,"Madison County, Georgia",49.79261307525183,7.131773914412669
13197,39.869128301004906,"Marion County, Georgia",43.580181140117205,3.7110528391122983
13199,41.70763993948563,"Meriwether County, Georgia",45.78074374969776,4.073103810212132
13201,41.51937457511897,"Miller County, Georgia",44.21745736957623,2.698082794457264
13205,45.565695047399664,"Mitchell County, Georgia",50.91060367939355,5.3449086319938885
13207,40.66057100205262,"Monroe County, Georgia",47.148866970693255,6.488295968640635
13209,44.33162240571301,"Montgomery County, Georgia",52.74548175434557,8.413859348632556
13211,40.176539166157774,"Morgan County, Georgia",46.5569381785732,6.380399012415424
13213,46.48615759050806,"Murray County, Georgia",50.22589421660884,3.739736626100786
13215,51.960009464024125,"Muscogee County, Georgia",57.28398803355298,5.323978569528855
13217,48.47013575522172,"Newton County, Georgia",55.058341718300404,6.588205963078686
13219,43.69787612587568,"Oconee County, Georgia",48.563533279336795,4.865657153461115
13221,40.26204449297121,"Oglethorpe County, Georgia",47.85628422599172,7.594239733020515
13223,48.869087067500445,"Paulding County, Georgia",55.172515273870204,6.303428206369759
13225,48.4996484996485,"Peach County, Georgia",52.12803878234833,3.6283902826998258
13227,38.341627393468016,"Pickens County, Georgia",43.144232782080806,4.80260538861279
13229,43.98934224962123,"Pierce County, Georgia",50.31278377560287,6.323441525981636
13231,43.73011886824042,"Pike County, Georgia",49.74144685296422,6.011327984723806
13233,47.389248142071224,"Polk County, Georgia",52.09326111718078,4.704012975109556
13235,40.18954018954019,"Pulaski County, Georgia",47.324769899868514,7.135229710328325
13237,38.628091460569294,"Putnam County, Georgia",39.696478429253354,1.0683869686840595
13239,32.99065420560748,"Quitman County, Georgia",35.45871559633028,2.468061390722802
13241,34.731564143328846,"Rabun County, Georgia",39.33195388708247,4.600389743753624
13243,40.95198445739661,"Randolph County, Georgia",51.704634721131185,10.752650263734573
13245,51.400519923797425,"Richmond County, Georgia",56.735531377181026,5.335011453383601
13247,46.33032707217287,"Rockdale County, Georgia",51.57783449557351,5.247507423400641
13249,47.794117647058826,"Schley County, Georgia",51.325301204819276,3.53118355776045
13251,42.52333119612452,"Screven County, Georgia",47.076857265079134,4.553526068954611
13253,39.71224704643818,"Seminole County, Georgia",42.00943292749808,2.297185881059903
13255,45.46360917248255,"Spalding County, Georgia",50.960468738411336,5.496859565928787
13257,43.371707317073174,"Stephens County, Georgia",48.09591500822984,4.724207691156664
13259,46.75925925925926,"Stewart County, Georgia",58.133177113844944,11.373917854585684
13261,49.682275882295436,"Sumter County, Georgia",52.51208387228539,2.829807989989952
13263,31.807566557683327,"Talbot County, Georgia",38.563783877093044,6.756217319409718
13265,38.82863340563991,"Taliaferro County, Georgia",39.633027522935784,0.8043941172958711
13267,46.913628848122194,"Tattnall County, Georgia",53.00094615163108,6.087317303508883
13269,40.14757469456877,"Taylor County, Georgia",45.80074368508783,5.653168990519063
13271,40.96333924964808,"Telfair County, Georgia",49.78999920754418,8.826659957896098
13273,43.4172421474716,"Terrell County, Georgia",48.978231896934695,5.560989749463097
13275,44.49887550379656,"Thomas County, Georgia",50.10620825577576,5.6073327519792
13277,49.43870124102539,"Tift County, Georgia",54.176061289305885,4.737360048280493
13279,48.89543446244477,"Toombs County, Georgia",53.35485786387591,4.459423401431138
13281,34.09111250335631,"Towns County, Georgia",35.45353100589829,1.3624185025419848
13283,42.97985781990521,"Treutlen County, Georgia",47.24691935735454,4.2670615374493295
13285,48.50863422291994,"Troup County, Georgia",53.50870884692278,5.000074624002842
13287,42.035838725734195,"Turner County, Georgia",51.169327636608955,9.13348891087476
13289,37.58260242700949,"Twiggs County, Georgia",43.35637963544941,5.773777208439917
13291,30.778905758691945,"Union County, Georgia",33.203376205787784,2.424470447095839
13293,42.19351396669334,"Upson County, Georgia",48.58166292785296,6.388148961159622
13295,41.81375621274177,"Walker County, Georgia",47.354734445015794,5.540978232274021
13297,45.57415863351936,"Walton County, Georgia",50.71814387429413,5.143985240774768
13299,45.127213629231115,"Ware County, Georgia",53.069577080491136,7.942363451260022
13301,39.759704251386324,"Warren County, Georgia",44.54492976717337,4.785225515787047
13303,43.918853018628695,"Washington County, Georgia",47.909887359199,3.9910343405703017
13305,46.1200683806523,"Wayne County, Georgia",51.68609835848994,5.566029977837644
13307,42.25352112676056,"Webster County, Georgia",47.83347493627868,5.579953809518116
13309,45.611167002012074,"Wheeler County, Georgia",54.87417218543046,9.263005183418386
13311,39.46122277175629,"White County, Georgia",44.46653648144861,5.005313709692317
13313,49.605147985340935,"Whitfield County, Georgia",54.90570982112527,5.300561835784336
13315,41.97392086330935,"Wilcox County, Georgia",47.66376286910284,5.689842005793487
13317,39.67693084300858,"Wilkes County, Georgia",42.47658688865765,2.7996560456490727
13319,41.707663714879196,"Wilkinson County, Georgia",46.66741979213737,4.959756077258177
13321,43.60613196213177,"Worth County, Georgia",47.75427412344248,4.148142161310709
21001,44.56589307915458,"Adair County, Kentucky",49.74850426219092,5.182611183036343
21003,44.085708745394605,"Allen County, Kentucky",49.44398979444471,5.358281049050106
21005,42.880501430712634,"Anderson County, Kentucky",47.497797726414696,4.617296295702062
21007,39.94111874386654,"Ballard County, Kentucky",44.60087832601395,4.659759582147409
21009,43.691556497305264,"Barren County, Kentucky",49.549549549549546,5.857993052244282
21011,44.13815735499221,"Bath County, Kentucky",50.36502080226077,6.226863447268563
21013,41.87629691652408,"Bell County, Kentucky",48.91125041240515,7.034953495881069
21015,47.10139252204696,"Boone County, Kentucky",52.802791039294895,5.701398517247938
21017,41.88439826147775,"Bourbon County, Kentucky",48.24500692109947,6.360608659621718
21019,40.77259415088892,"Boyd County, Kentucky",47.07723560383069,6.304641452941766
21021,44.278373022537195,"Boyle County, Kentucky",50.04736549831771,5.768992475780514
21023,43.565426170468186,"Bracken County, Kentucky",48.59857482185273,5.033148651384543
21025,41.767098523651704,"Breathitt County, Kentucky",46.487481590574376,4.720383066922672
21027,40.92341553699165,"Breckinridge County, Kentucky",46.9358924395947,6.012476902603055
21029,43.573045712396016,"Bullitt County, Kentucky",48.53422564923256,4.961179936836544
21031,42.245779348252846,"Butler County, Kentucky",47.27052163364335,5.024742285390502
21033,41.4058209774849,"Caldwell County, Kentucky",46.37910565888405,4.97328468139915
21035,50.305572819556666,"Calloway County, Kentucky",54.6927299504619,4.387157130905237
21037,46.17554790640931,"Campbell County, Kentucky",51.39923970705097,5.22369180064166
21039,41.41104294478527,"Carlisle County, Kentucky",47.51150146382267,6.100458519037396
21041,46.984572230014024,"Carroll County, Kentucky",52.195166943368385,5.210594713354361
21043,43.370458280080335,"Carter County, Kentucky",47.2423231224926,3.871864842412265
21045,41.467889908256886,"Casey County, Kentucky",46.92635804792372,5.458468139666834
21047,59.84566111709324,"Christian County, Kentucky",64.94104389412638,5.095382777033137
21049,42.0169477305143,"Clark County, Kentucky",48.54053175054883,6.5235840200345265
21051,44.066903095945555,"Clay County, Kentucky",49.532526326149004,5.465623230203448
21053,41.9474921630094,"Clinton County, Kentucky",47.57396449704142,5.626472334032023
21055,40.65982084334717,"Crittenden County, Kentucky",46.564205368081076,5.904384524733906
21057,39.0717674970344,"Cumberland County, Kentucky",45.69802477402076,6.626257276986358
21059,45.33035120594813,"Daviess County, Kentucky",51.54592094523689,6.215569739288753
21061,39.58385144657216,"Edmonson County, Kentucky",44.20724197388948,4.623390527317319
21063,40.27611841231913,"Elliott County, Kentucky",45.40525887774465,5.129140465425522
21065,40.634125990821865,"Estill County, Kentucky",44.454661196774644,3.8205352059527797
21067,50.972203269344895,"Fayette County, Kentucky",56.78388675157808,5.811683482233185
21069,43.52049603858078,"Fleming County, Kentucky",49.043742968698304,5.523246930117523
21071,41.965978583064064,"Floyd County, Kentucky",46.04248183342649,4.076503250362428
21073,42.968640557145434,"Franklin County, Kentucky",50.030111704711025,7.061471147565591
21075,42.25914682856686,"Fulton County, Kentucky",50.70987654320987,8.45072971464301
21077,44.72954230235784,"Gallatin County, Kentucky",51.616972477064216,6.887430174706374
21079,40.03250899802624,"Garrard County, Kentucky",45.22852983988355,5.196020841857312
21081,47.96370967741935,"Grant County, Kentucky",53.98843930635838,6.024729628939028
21083,43.63241096111007,"Graves County, Kentucky",50.08582872401297,6.453417762902902
21085,44.000918519652494,"Grayson County, Kentucky",50.03211789155488,6.031199371902389
21087,39.016660630206445,"Green County, Kentucky",44.78478299696375,5.768122366757304
21089,39.53682105964678,"Greenup County, Kentucky",45.30443756449948,5.767616504852697
21091,43.55172413793104,"Hancock County, Kentucky",48.6420843453301,5.090360207399058
21093,48.258572502994454,"Hardin County, Kentucky",53.920994549795054,5.6624220468006
21095,42.863365761579786,"Harlan County, Kentucky",48.19286170972959,5.329495948149805
21097,41.86795491143317,"Harrison County, Kentucky",46.64681167898739,4.778856767554217
21099,43.77529545086611,"Hart County, Kentucky",49.547686740759886,5.7723912898937755
21101,43.528928478768485,"Henderson County, Kentucky",48.55706946616037,5.028140987391886
21103,42.50175416214837,"Henry County, Kentucky",48.09611594939928,5.594361787250904
21105,36.23783783783784,"Hickman County, Kentucky",44.15497661990648,7.9171387820686405
21107,42.731325432206155,"Hopkins County, Kentucky",48.28516462861818,5.553839196412028
21109,42.00014959982048,"Jackson County, Kentucky",47.838794031687435,5.838644431866953
21111,45.88488941335308,"Jefferson County, Kentucky",51.902770933431896,6.0178815200788165
21113,47.492596821955985,"Jessamine County, Kentucky",52.623592664056495,5.130995842100511
21115,42.022199098161636,"Johnson County, Kentucky",47.717732314082454,5.695533215920818
21117,47.13361424991005,"Kenton County, Kentucky",53.52761643381875,6.394002183908697
21119,41.63798597833014,"Knott County, Kentucky",46.05097325304579,4.412987274715647
21121,44.94017311608962,"Knox County, Kentucky",49.889098553315456,4.948925437225839
21123,41.65366614664587,"Larue County, Kentucky",47.83250570393236,6.178839557286494
21125,44.07438940919183,"Laurel County, Kentucky",50.33471061144742,6.260321202255589
21127,42.21156273668266,"Lawrence County, Kentucky",47.035987182647276,4.824424445964617
21129,39.4670239690338,"Lee County, Kentucky",46.79749250476969,7.330468535735896
21131,41.70736288504884,"Leslie County, Kentucky",44.95605655330531,3.2486936682564718
21133,40.780496284385734,"Letcher County, Kentucky",45.463006049325266,4.682509764939532
21135,41.08367121267969,"Lewis County, Kentucky",46.71208757559519,5.628416362915502
21137,42.59206160652111,"Lincoln County, Kentucky",48.26891447368421,5.676852867163099
21139,37.18776916451335,"Livingston County, Kentucky",42.85077951002228,5.66301034550893
21141,43.51696651394942,"Logan County, Kentucky",48.687177249254496,5.170210735305076
21143,31.64005805515239,"Lyon County, Kentucky",40.55727554179567,8.917217486643278
21145,41.513364478823625,"McCracken County, Kentucky",46.912228256848145,5.39886377802452
21147,44.1965291863872,"McCreary County, Kentucky",50.59199621122424,6.395467024837039
21149,41.373784852045716,"McLean County, Kentucky",46.52785348304808,5.15406863100236
21151,51.235629582692134,"Madison County, Kentucky",56.22935829164649,4.993728708954357
21153,42.30618790581241,"Magoffin County, Kentucky",47.600240405254574,5.2940524994421665
21155,43.39798293250582,"Marion County, Kentucky",50.354104040352574,6.956121107846755
21157,38.25576546813356,"Marshall County, Kentucky",44.14306440421371,5.88729893608015
21159,44.714579055441476,"Martin County, Kentucky",50.43370508054523,5.719126025103755
21161,43.012757033844004,"Mason County, Kentucky",47.17014295758144,4.157385923737436
21163,45.88781105018979,"Meade County, Kentucky",51.02122547056468,5.133414420374891
21165,39.03776837486287,"Menifee County, Kentucky",47.05215419501133,8.014385820148462
21167,40.93928337543269,"Mercer County, Kentucky",46.15656164504457,5.217278269611882
21169,41.891891891891895,"Metcalfe County, Kentucky",46.72743139726559,4.835539505373696
21171,41.26820103334899,"Monroe County, Kentucky",49.02479922336952,7.756598190020533
21173,44.453720508166974,"Montgomery County, Kentucky",49.30821626223925,4.854495754072275
21175,41.05865522174535,"Morgan County, Kentucky",46.80635838150289,5.747703159757542
21177,42.29127210862517,"Muhlenberg County, Kentucky",46.18513095819099,3.8938588495658166
21179,45.34355542753318,"Nelson County, Kentucky",50.13788238312063,4.794326955587451
21181,42.486899872539304,"Nicholas County, Kentucky",50.88664127150926,8.399741398969958
21183,43.1634943063752,"Ohio County, Kentucky",48.81843410983097,5.654939803455768
21185,43.83364535144585,"Oldham County, Kentucky",50.6684118416989,6.834766490253045
21187,41.45611079917649,"Owen County, Kentucky",45.578413037670316,4.122302238493823
21189,42.428285523682455,"Owsley County, Kentucky",41.095214602861375,-1.3330709208210791
21191,42.463867859600825,"Pendleton County, Kentucky",48.47656783713622,6.012699977535398
21193,42.361593911229825,"Perry County, Kentucky",47.88527153824282,5.523677627012994
21195,41.20416977884584,"Pike County, Kentucky",46.73001580864664,5.525846029800803
21197,44.67568224147704,"Powell County, Kentucky",51.111620444648175,6.435938203171133
21199,41.823240691530934,"Pulaski County, Kentucky",47.6813262721621,5.858085580631169
21201,37.806571031929664,"Robertson County, Kentucky",51.33665609424558,13.53008506231592
21203,41.11210228962236,"Rockcastle County, Kentucky",46.70706820852143,5.594965918899071
21205,54.00951131518531,"Rowan County, Kentucky",59.6065333387642,5.597022023578894
21207,40.68016468332299,"Russell County, Kentucky",46.900837911325674,6.220673228002681
21209,48.27797102557242,"Scott County, Kentucky",56.12191460391719,7.843943578344771
21211,44.75573301913552,"Shelby County, Kentucky",49.24020372102692,4.484470701891404
21213,44.236899502264976,"Simpson County, Kentucky",51.92602431797282,7.689124815707842
21215,41.71663335554075,"Spencer County, Kentucky",46.20185175712312,4.485218401582372
21217,46.86294576084389,"Taylor County, Kentucky",53.63831747006448,6.775371709220586
21219,47.313565484366165,"Todd County, Kentucky",54.3603941047146,7.046828620348435
21221,37.085258294834105,"Trigg County, Kentucky",43.55659177617635,6.471333481342242
21223,40.79567667011613,"Trimble County, Kentucky",47.73207990599295,6.936403235876817
21225,46.98625544753604,"Union County, Kentucky",48.5587254538718,1.572470006335763
21227,52.80963302752294,"Warren County, Kentucky",58.47664939729652,5.667016369773577
21229,41.770147512292695,"Washington County, Kentucky",47.52598752598753,5.755840013694836
21231,41.26232360332496,"Wayne County, Kentucky",46.93887928404353,5.676555680718572
21233,43.39908952959029,"Webster County, Kentucky",50.443981159756,7.044891630165708
21235,47.25900019429872,"Whitley County, Kentucky",54.82700283780834,7.568002643509615
21237,40.24272514135981,"Wolfe County, Kentucky",48.973071656777726,8.730346515417914
21239,41.3099895417748,"Woodford County, Kentucky",46.74179870564606,5.4318091638712644
24001,42.772520009367554,"Allegany County, Maryland",47.49783600592714,4.725315996559587
24003,45.54976974849451,"Anne Arundel County, Maryland",51.40169594411921,5.851926195624699
24005,44.6783090786436,"Baltimore County, Maryland",50.55393147353412,5.87562239489052
24009,43.136175460230774,"Calvert County, Maryland",49.49594611985758,6.359770659626804
24011,44.102485892938844,"Caroline County, Maryland",50.7953181272509,6.692832234312057
24013,41.876893837519944,"Carroll County, Maryland",48.178958002597774,6.30206416507783
24015,43.8857209810967,"Cecil County, Maryland",48.91505256267087,5.029331581574169
24017,46.393113747508345,"Charles County, Maryland",52.00227497231119,5.609161224802847
24019,40.424874945964305,"Dorchester County, Maryland",45.08707804773167,4.662203101767368
24021,44.77032161069462,"Frederick County, Maryland",51.65815162017171,6.887830009477085
24023,38.11830871391788,"Garrett County, Maryland",43.803714998613806,5.6854062846959295
24025,43.499032510834276,"Harford County, Maryland",49.47923649443229,5.980203983598017
24027,45.05288084609354,"Howard County, Maryland",51.23986855857186,6.18698771247832
24029,39.64710668158243,"Kent County, Maryland",42.56311887604334,2.9160121944609116
24031,44.54300335450992,"Montgomery County, Maryland",50.31847555610223,5.775472201592308
24033,47.83082788586782,"Prince George's County, Maryland",52.53769109339953,4.706863207531711
24035,39.81985286625502,"Queen Anne's County, Maryland",45.12481119325861,5.30495832700359
24037,47.88293280710765,"St. Mary's County, Maryland",54.287697471312846,6.404764664205196
24039,47.35475369171738,"Somerset County, Maryland",52.24140726329443,4.88665357157705
24041,34.87093243640052,"Talbot County, Maryland",39.18434537875368,4.31341294235316
24043,43.341179302689476,"Washington County, Maryland",49.08144459892011,5.740265296230632
24045,49.1814848942302,"Wicomico County, Maryland",53.94692481818619,4.765439923955988
24047,34.09879943365853,"Worcester County, Maryland",38.5768641035834,4.478064669924869
24510,50.03323674241202,"Baltimore city, Maryland",55.9297097928656,5.896473050453579
37001,44.59656369580092,"Alamance County, North Carolina",51.124991995529136,6.528428299728219
37003,39.89612207002342,"Alexander County, North Carolina",45.90330091768251,6.007178847659091
37005,32.87608596250571,"Alleghany County, North Carolina",38.22003822003822,5.343952257532507
37007,42.91645450628648,"Anson County, North Carolina",49.0045045045045,6.088049998218025
37009,35.07621212685872,"Ashe County, North Carolina",39.044807354534925,3.9685952276762038
37011,37.12004562303963,"Avery County, North Carolina",40.737598280445724,3.617552657406094
37013,38.00194437399611,"Beaufort County, North Carolina",41.92927914830803,3.927334774311916
37015,38.88916788027921,"Bertie County, North Carolina",42.72084409024582,3.8316762099666093
37017,39.73923234690888,"Bladen County, North Carolina",43.70114402657094,3.961911679662059
37019,31.822557225131742,"Brunswick County, North Carolina",33.557589768180875,1.7350325430491331
37021,40.94415462920386,"Buncombe County, North Carolina",46.215795939120206,5.2716413099163475
37023,39.72755292582511,"Burke County, North Carolina",44.35471930204217,4.627166376217062
37025,46.305333577339916,"Cabarrus County, North Carolina",53.365342143854136,7.06000856651422
37027,38.99639386345578,"Caldwell County, North Carolina",44.79409286882402,5.797699005368244
37029,40.9249226006192,"Camden County, North Carolina",47.5016592395942,6.5767366389749995
37031,35.581303949111344,"Carteret County, North Carolina",38.68886515588196,3.107561206770619
37033,37.818070336793234,"Caswell County, North Carolina",41.6582406471183,3.840170310325064
37035,42.574688504437134,"Catawba County, North Carolina",48.32961723112085,5.7549287266837155
37037,36.040898718623836,"Chatham County, North Carolina",40.75227349714673,4.711374778522895
37039,32.418162618796195,"Cherokee County, North Carolina",35.57572398503533,3.157561366239136
37041,39.046624913013225,"Chowan County, North Carolina",41.4672930972172,2.4206681842039757
37043,33.06054124430391,"Clay County, North Carolina",34.42696227427141,1.3664210299674977
37045,42.5956841649663,"Cleveland County, North Carolina",48.29342791403338,5.6977437490670795
37047,42.515329834420115,"Columbus County, North Carolina",47.142266905384936,4.626937070964821
37049,48.472536614622626,"Craven County, North Carolina",51.6607648024689,3.1882281878462706
37051,55.76200693580474,"Cumberland County, North Carolina",60.93070848759125,5.168701551786505
37053,39.67204024240504,"Currituck County, North Carolina",46.86888454011742,7.196844297712381
37055,36.48763131141986,"Dare County, North Carolina",39.57481162540366,3.0871803139838008
37057,41.3367211396678,"Davidson County, North Carolina",46.841850641305506,5.505129501637704
37059,38.03572283675717,"Davie County, North Carolina",44.84778061817337,6.8120577814162
37061,44.30328559393429,"Duplin County, North Carolina",48.704169370538615,4.400883776604324
37063,49.96559918900503,"Durham County, North Carolina",56.41139215197739,6.445792962972355
37065,43.718537163162566,"Edgecombe County, North Carolina",47.97521755966332,4.256680396500755
37067,46.22138005548889,"Forsyth County, North Carolina",51.88500517278671,5.663625117297819
37069,42.53436883474775,"Franklin County, North Carolina",48.551951779563716,6.017582944815963
37071,43.75213152128718,"Gaston County, North Carolina",50.11442447111437,6.362292949827186
37073,39.37591586932161,"Gates County, North Carolina",41.54534208773432,2.1694262184127098
37075,39.06122923202045,"Graham County, North Carolina",44.21523549148751,5.15400625946706
37077,41.11754952737466,"Granville County, North Carolina",46.72094962476088,5.6034000973862135
37079,43.116957120471056,"Greene County, North Carolina",49.9877493017102,6.870792181239146
37081,47.095594135310144,"Guilford County, North Carolina",53.328563988605474,6.23296985329533
37083,41.298279158699806,"Halifax County, North Carolina",45.60608545886984,4.307806300170036
37085,51.77199754568825,"Harnett County, North Carolina",57.154203595659084,5.382206049970833
37087,35.69017943662913,"Haywood County, North Carolina",41.28427081992535,5.594091383296217
