NAME,EMP,ESTAB,NAICS2017,state,county
"Wayne County, Georgia",1029,23,31-33,13,305
"Webster County, Georgia",25,3,31-33,13,307
"White County, Georgia",751,38,31-33,13,311
"Wilcox County, Georgia",13,3,31-33,13,315
"Banks County, Georgia",275,9,31-33,13,011
"Berrien County, Georgia",1213,17,31-33,13,019
"Bleckley County, Georgia",75,6,31-33,13,023
"Brantley County, Georgia",171,12,31-33,13,025
"Bulloch County, Georgia",1597,40,31-33,13,031
"Burke County, Georgia",328,10,31-33,13,033
"Butts County, Georgia",895,11,31-33,13,035
"Candler County, Georgia",221,10,31-33,13,043
"Catoosa County, Georgia",1696,45,31-33,13,047
"Charlton County, Georgia",431,7,31-33,13,049
"Chattooga County, Georgia",2298,14,31-33,13,055
"Cook County, Georgia",847,27,31-33,13,075
"Crawford County, Georgia",45,5,31-33,13,079
"Crisp County, Georgia",1850,21,31-33,13,081
"Dawson County, Georgia",954,24,31-33,13,085
"Dodge County, Georgia",472,16,31-33,13,091
"Emanuel County, Georgia",1968,33,31-33,13,107
"Evans County, Georgia",2180,13,31-33,13,109
"Glynn County, Georgia",1980,48,31-33,13,127
"Gordon County, Georgia",6193,85,31-33,13,129
"Greene County, Georgia",503,17,31-33,13,133
"Habersham County, Georgia",3425,50,31-33,13,137
"Harris County, Georgia",1036,16,31-33,13,145
"Hart County, Georgia",2518,30,31-33,13,147
"Heard County, Georgia",549,11,31-33,13,149
"Irwin County, Georgia",281,3,31-33,13,155
"Jasper County, Georgia",461,12,31-33,13,159
"Jefferson County, Georgia",804,26,31-33,13,163
"Johnson County, Georgia",98,6,31-33,13,167
"Lanier County, Georgia",220,5,31-33,13,173
"Liberty County, Georgia",2413,17,31-33,13,179
"Lincoln County, Georgia",45,4,31-33,13,181
"Lowndes County, Georgia",3600,98,31-33,13,185
"McIntosh County, Georgia",9,4,31-33,13,191
"Madison County, Georgia",263,23,31-33,13,195
"Meriwether County, Georgia",268,14,31-33,13,199
"Mitchell County, Georgia",1992,16,31-33,13,205
"Morgan County, Georgia",1606,24,31-33,13,211
"Murray County, Georgia",2252,54,31-33,13,213
"Oconee County, Georgia",2981,30,31-33,13,219
"Oglethorpe County, Georgia",79,10,31-33,13,221
"Paulding County, Georgia",935,50,31-33,13,223
"Pierce County, Georgia",490,14,31-33,13,229
"Pike County, Georgia",168,13,31-33,13,231
"Pulaski County, Georgia",127,3,31-33,13,235
"Putnam County, Georgia",1193,24,31-33,13,237
"Randolph County, Georgia",178,4,31-33,13,243
"Screven County, Georgia",769,11,31-33,13,251
"Stephens County, Georgia",2575,51,31-33,13,257
"Sumter County, Georgia",953,33,31-33,13,261
"Tattnall County, Georgia",99,10,31-33,13,267
"Tift County, Georgia",1444,35,31-33,13,277
"Toombs County, Georgia",1895,28,31-33,13,279
"Towns County, Georgia",89,12,31-33,13,281
"Turner County, Georgia",385,8,31-33,13,287
"Washington County, Georgia",563,14,31-33,13,303
"Wilkes County, Georgia",401,11,31-33,13,317
"Wilkinson County, Georgia",237,10,31-33,13,319
"Worth County, Georgia",329,8,31-33,13,321
"Effingham County, Georgia",1741,23,31-33,13,103
"Jeff Davis County, Georgia",1450,28,31-33,13,161
"Lee County, Georgia",562,17,31-33,13,177
"Peach County, Georgia",1622,24,31-33,13,225
"Pickens County, Georgia",867,39,31-33,13,227
"Ware County, Georgia",1652,28,31-33,13,299
"Whitfield County, Georgia",19171,245,31-33,13,313
"Barrow County, Georgia",2925,67,31-33,13,013
"Bartow County, Georgia",9855,138,31-33,13,015
"Bibb County, Georgia",5534,107,31-33,13,021
"Carroll County, Georgia",9573,110,31-33,13,045
"Chatham County, Georgia",15467,203,31-33,13,051
"Cherokee County, Georgia",6012,186,31-33,13,057
"Clarke County, Georgia",5503,92,31-33,13,059
"Clayton County, Georgia",5000,93,31-33,13,063
"Cobb County, Georgia",18570,469,31-33,13,067
"Coffee County, Georgia",3410,50,31-33,13,069
"Colquitt County, Georgia",3508,42,31-33,13,071
"Columbia County, Georgia",2860,56,31-33,13,073
"Coweta County, Georgia",5651,97,31-33,13,077
"DeKalb County, Georgia",10940,410,31-33,13,089
"Dougherty County, Georgia",3304,60,31-33,13,095
"Douglas County, Georgia",4401,98,31-33,13,097
"Elbert County, Georgia",2012,75,31-33,13,105
"Fayette County, Georgia",2866,89,31-33,13,113
"Floyd County, Georgia",6653,91,31-33,13,115
"Forsyth County, Georgia",7837,213,31-33,13,117
"Franklin County, Georgia",1619,33,31-33,13,119
"Fulton County, Georgia",20369,639,31-33,13,121
"Gilmer County, Georgia",1477,39,31-33,13,123
"Grady County, Georgia",1056,19,31-33,13,131
"Gwinnett County, Georgia",24029,735,31-33,13,135
"Hall County, Georgia",23382,234,31-33,13,139
"Haralson County, Georgia",1591,34,31-33,13,143
"Henry County, Georgia",3137,75,31-33,13,151
"Houston County, Georgia",4628,50,31-33,13,153
"Jackson County, Georgia",7306,84,31-33,13,157
"Jones County, Georgia",41,9,31-33,13,169
"Laurens County, Georgia",2228,39,31-33,13,175
"Lumpkin County, Georgia",437,29,31-33,13,187
"McDuffie County, Georgia",1599,28,31-33,13,189
"Monroe County, Georgia",619,17,31-33,13,207
"Muscogee County, Georgia",5470,102,31-33,13,215
"Newton County, Georgia",3957,78,31-33,13,217
"Polk County, Georgia",3848,30,31-33,13,233
"Richmond County, Georgia",7888,108,31-33,13,245
"Rockdale County, Georgia",5343,80,31-33,13,247
"Spalding County, Georgia",3109,58,31-33,13,255
"Thomas County, Georgia",2736,56,31-33,13,275
"Troup County, Georgia",10809,91,31-33,13,285
"Union County, Georgia",496,31,31-33,13,291
"Upson County, Georgia",1072,15,31-33,13,293
"Walton County, Georgia",2751,46,31-33,13,297
