region_key,region_name,state_name,population_growth,dependency_ratio,median_age,millennial_genz_change,hispanic_pct,nonwhite_pct
37_14,Eastern Carolina Council of Governments,North Carolina,12.640781746515934,0.551530371157022,36.8436076403443,4.267295424955225,11.503688458320186,33.36080642148113
37_15,Albemarle Commission,North Carolina,15.463821335981393,0.609083310114238,44.65557171717172,4.2613270813628725,5.697546897546898,28.96796536796537
37_16,Mid-East Commission,North Carolina,12.4135163726122,0.524378514150036,37.95789363619975,4.324117761909875,6.307914187849288,45.87200288444204
37_2,Land of Sky Regional Council,North Carolina,27.86612554866578,0.6038707328174784,44.59941652306777,5.0633890736705744,7.52049547862136,13.543929910117308
37_3,Isothermal Planning & Development Commission,North Carolina,3.9665666640869337,0.6087207664130742,44.05306252025186,5.184179581780628,4.995752581292091,19.484267035652046
37_4,High Country Council of Governments,North Carolina,8.042120237506186,0.551894160935198,43.182451972388,4.150453721736616,5.776671007876195,8.520220018223538
37_5,Western Piedmont Council of Governments,North Carolina,7.073257062287371,0.5666318555739123,43.39674098641918,5.519003982254651,8.022271337673585,18.163215683917482
37_6,Centralina Regional Council,North Carolina,50.491395547778495,0.4864280791730107,37.74969180235672,6.3288501730343745,11.575137515839012,38.7150754622749
37_7,Piedmont Triad Council of Governments,North Carolina,19.12839706234697,0.54360774171636,40.036421774850645,5.826485395141919,10.405018089555044,34.27675586721568
37_8,Triangle J Council of Governments,North Carolina,63.16760116726902,0.4818152045574028,37.67040486846403,5.798245956768247,11.472258653630846,37.65634405725369
37_9,Kerr-Tar Council of Governments,North Carolina,19.021445444579967,0.560748294269691,42.41633004276443,5.307629096258592,8.026220775121397,43.112506323859435
42_1,North Central Pennsylvania,Pennsylvania,-7.7264350556276025,0.5969405458881203,45.41726366595163,5.164732527481766,1.9541940971965381,5.224129003624529
42_2,Northwest Pennsylvania,Pennsylvania,-6.808128734930899,0.5924864033362733,42.95965207886096,4.575588377408615,2.7977781447420913,10.9701545975189
42_3,Southwestern Pennsylvania,Pennsylvania,-2.994029743527277,0.5624387283800397,42.76350228359754,5.695787217030692,1.9657693799915967,14.969597645729262
42_4,Northern Tier,Pennsylvania,-4.985415009281358,0.6426047257932036,45.787170899618566,4.726919143526255,1.7123685924272027,4.2439994418085405
42_5,Southern Alleghenies,Pennsylvania,-7.5509546306584445,0.6090656785603566,45.01329492231402,5.135428266810884,1.6172537650291523,6.484153160881314
42_6,SEDA-COG,Pennsylvania,3.1030361922811127,0.5258463798990217,40.02268115316338,4.6433795054079035,3.0765268116779816,9.08440325887637
42_7,Northeastern Pennsylvania,Pennsylvania,5.464319361572423,0.5666431384147244,43.60147795235287,5.619335809298236,11.745575776684007,17.49244383722673
45_1,Appalachian Council of Governments,South Carolina,29.20189062232661,0.5494417992995677,38.98214903505756,5.862621713241087,7.4133041594591,26.44541974939863
45_10,Waccamaw Regional Council of Governments,South Carolina,55.72653231737,0.6598257196058084,47.77814393494306,2.1699704946882994,5.613555895009656,25.98597497843925
45_2,Berkeley-Charleston-Dorchester Council of Governments,South Carolina,46.32963774490786,0.5128566774692259,38.024109594497375,5.132169180573165,6.089634278402485,34.32234085720901
45_3,Catawba Regional Council of Governments,South Carolina,51.74396545182365,0.5575283588007874,40.36443773626079,5.501652237482894,5.723222261875266,30.01088817008276
45_4,Central Midlands Council of Governments,South Carolina,29.29997836488873,0.49632883114564147,36.78406846054569,5.221535715009464,5.893858915241487,44.21918270197352
45_5,Lowcountry Council of Governments,South Carolina,37.115742925993096,0.6898084647790732,45.280204083111684,2.919606570611586,10.07986491089482,35.3076103577977
45_6,Lower Savannah Council of Governments,South Carolina,3.1729560375965358,0.6085851776565514,41.60630452022204,4.688637915017748,4.588241362191576,45.6403164348852
45_7,Pee Dee Regional Council of Governments,South Carolina,-0.9974949309368476,0.5874295626220389,40.245378294895424,5.234952687237964,3.1743318641874323,49.28852234851722
45_8,Santee Lynches Regional Council of Governments,South Carolina,4.184570824242309,0.5931378619559279,39.58656457763674,5.2506814073595836,4.291305818983256,47.89344209823592
45_9,Upper Savannah Council of Governments,South Carolina,0.06442970441134889,0.5945959920520605,42.385543223487346,4.884983341143695,6.324405451227082,35.80077636442805
47_1,First Tennessee Development District,Tennessee,9.037634725248838,0.5704807377694834,44.04730756320678,5.348311616496169,2.9011647870858717,7.597544648885562
47_2,East Tennessee Development District,Tennessee,20.78965644568505,0.5559712389789467,41.48598203523577,5.769995981529539,4.758872695997605,11.83976482029692
47_3,Southeast Tennessee Development District,Tennessee,17.677485664636375,0.554442834848453,40.74755724033814,5.912338887488057,5.5663855861047455,19.837264409318127
47_4,Upper Cumberland Development District,Tennessee,18.736844176027383,0.607475764354959,42.88365240442364,5.3398561876402635,4.859379530298638,7.809302903533115
47_5,South Central Tennessee Development District,Tennessee,21.115152583589776,0.5715362180382079,40.557646162309574,6.195257355828123,5.432295379188259,13.178528541063297
47_6,Southwest Tennessee Development District,Tennessee,3.561086326993817,0.5744390378316769,40.75243389231846,5.21510168808539,3.3817539616877745,30.192754407178768
47_7,Northwest Tennessee Development District,Tennessee,-1.6582213751104087,0.5987590407884097,41.72413031865862,5.4986023231633805,3.7680282495757362,17.206903560978144
47_8,Greater Nashville Regional Council,Tennessee,48.20910588110291,0.47857300344007847,36.30137350912033,6.511601428309966,8.262753279278117,27.954289647063884
47_9,MidSouth Development District,Tennessee,5.00721644353755,0.5408878521736209,36.55271807802228,5.534413471162767,6.321407074235394,59.26527671796428
51_1,Southwest Virginia,Virginia,-7.194015796933773,0.6080979635760871,45.873014455288974,4.624639374445583,2.1373967527543845,6.21439808306192
51_2,Central/Western Virginia,Virginia,7.961170783574375,0.5066208696846878,37.88588593408317,5.211404514381842,3.821286638445952,22.84710658639387
51_3,Southside Virginia,Virginia,-5.623367322228119,0.6192593640325674,45.018164645764294,5.206980953163012,3.8767477029409996,36.847119326960346
51_4,Greater Richmond,Virginia,28.667991571688532,0.531085768828042,39.877693633238984,6.261375433319033,6.941319651859337,39.863483007021244
51_5,Hampton Roads,Virginia,10.213998573763561,0.5115235451789267,37.14981516685371,5.286584179649636,7.636849820205676,45.28944595863585
51_6,Mary Ball Washington Regional Council,Virginia,32.654840852339525,0.49392672062914894,38.32763689721513,5.547859995035276,9.248937984734827,39.894019378013176
51_7,Northern Virginia,Virginia,64.86963124875805,0.4494999651634251,36.388636525055475,6.3668657906296104,19.434000030131568,43.933977431456064
51_8,Shenandoah Valley,Virginia,23.405491464202797,0.5533855089389228,40.375141968730375,5.688787684942359,8.441665085181238,14.640662180114159
51_9,Central Virginia,Virginia,32.67500515798381,0.5525103131199681,40.86398946156152,5.294878787924821,6.910159586575887,22.14514467815618
54_1,Region I Planning and Development Council,West Virginia,-10.957324106113035,0.6496823760268733,44.01494223906777,5.375128202418113,1.5493639241144332,10.335981129412714
54_10,Region X - Bel-O-Mar Regional Council,West Virginia,-13.389441469013008,0.6257997127562345,44.73518883942912,4.950873266584785,1.1495571566242946,6.562342251388189
54_11,Region XI - Brooke-Hancock Regional Planning and Development Council,West Virginia,-11.800942974154248,0.6391429485129517,46.79478109879818,4.456092992802869,1.367644763539878,6.133916029342906
54_2,Region II Planning and Development Council,West Virginia,-7.529314388191474,0.5921441950107224,42.15988696230371,4.883531230206057,1.1435902681874754,6.229860365198711
54_3,Region III - BCKP Regional Intergovernmental Council,West Virginia,-10.18329619283764,0.6476803270429388,45.95074257858228,4.8521001069972955,1.3619764820994882,6.249017175405798
54_4,Region IV Planning and Development Council,West Virginia,-7.140546800822184,0.599008240705251,43.439056764895355,5.169506306476812,1.0925257307225575,9.92074787637268
54_5,Region V - Mid-Ohio Valley Regional Council,West Virginia,-5.932016525856467,0.6191061173533083,44.56155027665887,4.947776078929245,1.271952280199614,4.147724118361883
54_6,Region VI Planning and Development Council,West Virginia,10.293450077324943,0.4833273834468986,38.44084178877498,5.636310203003525,1.9096683281071787,8.849699510636592
54_7,Region VII Planning and Development Council,West Virginia,-2.031325832781822,0.6016936926539327,43.9492852832296,4.4085149173840446,1.3168442574961947,8.093818397989606
54_8,Region VIII Planning and Development Council,West Virginia,2.8019384479828813,0.6493527475412485,46.27916518715333,4.68853255761665,1.7937823707313492,5.917645186173795
54_9,Region IX - Eastern Panhandle Regional Planning and Development Council,West Virginia,49.25284505178971,0.5243706768822116,40.29381909016282,5.817143492457977,5.293030423593519,15.14985168435207
